"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"OECD members","OED","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32499452762689","32936398870134.3","33653982342841.9","34115918664125.1","35188277107656.3","36129940414155.2","37283873767439.3","38556623325581","39687918946006.9","40970921307525.6","42655243704222.4","43246353487025.9","43962854899499","44901490615765.5","46412486190291.9","47785205142511.3","49355141515185.7","50754704629666.7","50948839385672.4","49220074137697.4","50716554679510.8","51780596940671","52473367199962","53307277264629.2","54479351045448","55877617886052.3","56913015956323.3","58436567817226.7","59794058071668.5","60784265862703","",
"Oman","OMN","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48136709337.4842","51060570853.8971","55356747867.8262","58701934150.9686","60977088633.0012","64024003787.9998","65974136532.2844","69954694179.3147","71803133628.4724","72041158357.8213","76760622472.2456","80201649409.0266","79318705576.9245","77202013570.4649","78199621878.381","80146965669.1351","84452371532.3149","88212768894.6422","95446284730.2348","101280339174.666","103016269208.423","105755336518.276","115320952111.5","121207855414.546","122975739597.796","128669976905.614","135228372615.754","135696698275.155","138089792194.46","135814174311.042","",
"Other small states","OSS","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","287054456037.997","299684557485.707","313544097017.376","328411622533.265","357368897113.861","377764312923.491","415482556940.697","455579516150.776","488308846136.703","496328234805.163","535205445924.77","573585519410.336","595014616583.421","616809154173.954","639639677177.514","657768155202.414","675042203660.603","683663044839.48","697773621736.602","712200805431.121","",
"Pakistan","PAK","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","313890582985.717","329778367518.956","355190751560.676","361434108820.746","374942403419.341","393549329433.617","412623017578.277","416808649019.851","427438246134.29","443083053338.853","461958781374.912","478378728450.521","490378082560.493","518707391079.409","557853511773.554","594218744183.466","629271615450.128","659683162801.933","670907048188.507","689904844774.45","700989467466.727","720255503470.937","745515104687.75","778291352961.522","814674200957.25","853217638847.996","900372723927.891","950381922984.568","1005850179831.13","1015796322530.06","",
"Panama","PAN","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26508346013.9208","29005168599.4227","31384079808.2748","33096314996.0714","34039608563.4785","34635873155.6903","36048913983.175","38378030869.3622","41195554275.3902","42809269241.729","43971701074.5898","44224218589.4403","45210042500.1392","47111349004.132","50655102204.1087","54297852135.1447","58995955118.4145","66066021763.3204","72577260842.4861","73479390619.2018","77761651491.0539","86559396143.71","95023956348.503","101583719058.063","106730705254.058","112849324309.185","118439315525.243","125070740811.579","129688478713.295","133587419254.026","",
"Peru","PER","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115857374579.764","118428549911.38","117788432792.831","123964759972.525","139222796570.106","149541148019.887","153726764495.18","163683377119.305","163042495225.226","165479834839.104","169938476178.581","170988512981.172","180313421017.577","187823516721.464","197136188349.39","209526316709.744","225301341565.557","244493383489.085","266807239125.777","269730975976.69","292206199250.197","310694647686.192","329770443729.172","349070319002.42","357385723339.321","369008781843.158","383596875076.523","393259049121.626","408898708708.642","417690568200.687","",
"Philippines","PHL","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","261927464699.178","260412647410.081","261291808399.818","266821545699.68","278528670116.336","291560169333.034","308604407929.413","324606664479.15","322734598938.268","332681009661.363","347356308077.201","357948005500.658","371250266158.145","390135437286.547","415764325667.434","436313498745.595","459509742986.811","489466522833.647","510731333780.83","518128373476.702","556130498823.889","577587308295.791","617423226034.986","659102574170.73","700942323076.64","745440312681.171","798735245433.432","854095492048.794","908257834444.197","963121832457.379","",
"Palau","PLW","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","259764268.871402","276493408.077339","286390189.370131","277044218.239693","290497510.815836","302000831.381746","300775755.599871","306854896.510308","289112798.342626","270058928.14506","270642451.691663","288731334.851384","293560662.650513","283616834.193801","301467244.873996","324195070.872217","323924809.768421","317717242.815933","330613020.719875","316570912.174999","",
"Papua New Guinea","PNG","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11246937087.52","12320670666.6175","14026970852.9437","16580200198.1025","17565413776.1867","16983568442.1546","18297025961.1099","17582638772.0567","16919929210.055","17233887632.309","16803929366.7006","16783548115.0917","16756878967.6666","17119515004.7","17585367093.9817","18701122748.4223","19712843008.5627","21253439015.6946","21190431560.0317","22631470177.2921","24923688246.9933","25199728960.2505","26373310485.6672","27382075440.3565","31090640929.748","33135894099.0322","34954913217.8799","36190433384.8304","36089370753.9108","38218643628.3916","",
"Poland","POL","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","432592905648.464","402244009485.772","412360360290.456","427775670146.164","450416989621.08","482409502754.636","511910680426.764","544924106508.588","570212041877.754","596754424016.28","623972545279.367","631825069377.467","644688418085.442","667242192442.65","700489684024.906","725054788670.722","769508941451.937","823848152498.348","858449464250.635","882762337685.194","915782219873.303","959351822798.228","972062187105.298","983005350554.579","1016216953781.31","1059267219921.2","1092546548968.77","1145323698769.85","1206640947988.46","1261433542263.54","",
"Pre-demographic dividend","PRE","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1059865340708.66","973035563751.287","996135610912.501","991932004399.26","993615533998.066","1026558238143.68","1084714885336.27","1143695320216.03","1223681872775.84","1277741317672.02","1313412800087.84","1375917946021.38","1456796558051.92","1465709787753.95","1633935343228","1741646767813.94","1863143572869.64","1984924767171.74","2115358968695.98","2224275461878.88","2365437386473.82","2472908041056.21","2628573144292.56","2783661592793.81","2923016259430.13","3018037354689.8","3110643534254.97","3165063310934.61","3237040966117.83","3337812068072.98","",
"Puerto Rico","PRI","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76384976166.6729","78145184825.9581","81711771551.9852","85506896844.9228","89086180158.0004","93138699897.5088","95293656990.5485","99944070556.6207","105471702864.369","111156311157.471","114793306229.869","122040748965.379","123159202861.016","123224994266.642","134005550907.772","131342942711.984","129491776857.303","127986037812.627","125625803454.388","123173053683.253","122664035966.044","122224272360.019","122260053650.798","121884927215.212","120434053585.887","119170166056.761","117665043373.674","114269283455.236","108944796540.297","110238694184.27","",
"Korea, Dem. People’s Rep.","PRK","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235467726328.9","245753442767.91","248430868549.482","243354738915.218","245702717729.393","256225625712.776","265204404692.267","276875699820.059","290187780956.21","301524191340.756","313030891386.757","319115186100.093","321575321734.9","318582995215.911","324281602926.756","326816992853.82","332127880681.64","340452930535.895","341539819452.447","330876675037.079","336626072436.353","330916339553.32","317490092061.803","314560786635.241","317052706680.468","322734437172.876","329252011998.196","340796722600.214","350507132051.886","358344389348.352","",
"Paraguay","PRY","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35790081061.8949","37040461284.396","37668826045.1196","39528294686.0247","41630376849.9243","44470738491.0625","45170612361.4143","47086982864.5349","47119019790.9536","46475336420.9073","45399831806.5881","45021172368.0104","45011535858.4438","46956369762.0089","48861586131.6303","49904043510.3221","52302989365.7512","55138660200.0399","58644994205.9429","58493706873.6053","65012091023.63","67774526963.6593","67409552364.2398","73083748255.9391","76636269137.3514","78996952852.5063","82404016358.2493","86486123430.181","89388746621.1847","89362006519.9598","",
"West Bank and Gaza","PSE","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9349729583.6128","10015291208.4663","10136992171.3329","11623807675.2806","13289987939.9619","14390455998.2012","13159182166.9058","11933978209.0701","10443520781.0465","11907270765.8475","14517968320.0872","16157141481.9561","15996126502.3702","16602104806.7129","17835505431.0491","19368197963.4789","20487168883.6089","22454102732.97","23823007352.7557","24942347997.2934","24902972347.8654","25829686575.9526","28119389833.301","28518507331.4937","28868451483.4524","29142417269.6134","",
"Pacific island small states","PSS","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9193768833.93575","9112297694.34188","9625666525.32598","9885455845.93348","10359728550.8336","10756903896.0212","11157962012.2201","10989022545.7098","11158175065.9631","11845624013.897","11672335200.6335","11845935357.8936","12140039452.0655","12350410147.6737","12903089648.5607","13121236183.3092","13406701192.7223","13478632526.4181","13682968490.6784","13520065891.2427","13931715400.2709","14404459666.298","14541522243.3017","15095512621.8446","15731436334.0987","16352607882.416","16894805441.01","17659725170.9789","18214575928.243","18258081961.8819","",
"Post-demographic dividend","PST","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30838717316960.2","31160637567022.1","31680686514885.3","31934410820446.1","32797693550129.6","33640169163974.9","34571800522941.9","35610736559488","36567924008402.5","37818920531363.4","39344044770724.8","40004191955720.9","40664533478773","41533606377520.5","42898131976919","44113151696277.4","45494846628332.6","46757843853440.2","46911424744903.4","45252598488389.4","46556031944462.2","47355107545289.1","47860780473189.4","48491597898265.8","49401137216361.8","50406422644669.1","51268278660884.4","52539799914093.2","53695836192816.5","54566385618367.4","",
